band_gap
0.0
1.1399
0.0
0.0
1.4423000000000004
0.6769000000000001
0.0
2.5250000000000004
2.461
4.199400000000001
0.8932000000000002
0.5981999999999998
0.0
0.0699999999999994
2.06
3.4645
2.2226000000000017
5.2544
0.0
0.9802999999999996
0.7318000000000007
2.6949
0.0
1.5217
0.0
2.8953
2.1591
0.0
4.2427
0.7900999999999998
8.0844
0.0
0.0
2.4169
3.4756000000000005
0.0
0.0
2.6857
3.8854
1.0912
3.7632
0.0
0.2993999999999994
0.0
3.633
2.1598
1.7395
0.0
0.0
3.4735
0.3658000000000001
0.0
0.0
0.0
1.9959999999999989
5.1542
1.7331999999999996
1.8206
0.0
2.8995
0.0
0.0
3.5361
0.0
0.0
0.0
1.0302000000000002
0.0
5.4895
0.0
5.75
0.0
5.646599999999999
2.2228
0.0
0.4153
0.0
2.7547
5.6266
0.8249
0.0
2.1733
0.0
4.2853
0.0
2.6864
0.0
3.7881
5.6292
3.7659
0.0
0.0
0.0
0.1737999999999999
0.0
5.5254
1.0546999999999995
3.2515
1.5409
5.5932
1.3653000000000004
0.0
3.7996
3.9636
5.3421
5.3348
3.1121
0.0
0.0
0.0474999999999994
4.8314
4.2049
0.0
1.9411999999999985
0.0
5.1733
1.2333999999999996
0.0
5.6777
0.2103999999999999
2.023
0.0
0.0
0.9383
0.7393000000000001
5.414
0.0
0.0
2.0302
2.1202
0.0
3.008
0.0
2.6693
4.1276
5.5103
0.153599999999999
5.0286
0.1021
2.0419
0.0
4.6365
0.0
0.0
2.4815
1.4498000000000002
1.5603000000000002
0.0
4.8045
0.0
1.0854
6.8492
0.0
5.491
2.3752
5.5098
0.0
0.8684999999999999
0.0
0.0
0.0
0.0465999999999997
0.0
1.9155
2.1148
5.4489
3.9063
0.8319999999999999
0.0
0.0
0.0059999999999997
0.0
0.3474000000000004
0.0
0.0
5.565899999999999
0.0
5.3845
5.7642
0.0
1.8159
0.5090999999999992
0.0
2.7535
2.9647
0.3338000000000001
0.3216000000000001
0.6336000000000004
4.2522
3.5225
6.4284
2.9985
2.2624
0.0
3.0379
0.0
0.0
0.0
0.3609
0.3139000000000003
0.0
0.0
0.0
0.0
2.3028999999999997
1.5373
3.2021
4.528499999999999
5.465199999999999
1.0892
0.0
0.0
0.0
3.5011
0.0
5.6503
0.0
0.0
0.0
0.0
5.645099999999999
0.0
0.0
1.8968
0.0
0.0
0.0
3.7613
5.0766
0.0
0.0
0.0
0.0
5.957999999999999
0.0
0.1093
0.0
0.0
0.0
0.9995000000000004
5.6152
1.8389000000000009
4.1847
0.0
2.7099
0.0
0.0
0.0
4.9016
3.8758
4.5272
0.0001999999999995
0.302
0.0
0.0
0.4223999999999996
5.6453
0.0
0.1694999999999993
4.501
4.2708
2.1948
5.5604
3.602
3.0935
2.8232
0.0
1.9425
3.38
0.0
0.0
0.0
0.0
5.0422
2.0428
2.6222000000000003
1.9814
0.0
0.0
3.2582
2.2694
0.1379000000000001
0.0
1.4633
0.0
1.6687
0.0
0.0
4.619100000000001
0.0
0.2298999999999988
0.0
4.2628
6.9998000000000005
0.0
0.0
3.252
1.1291000000000002
1.9746
0.0
3.5310999999999995
4.0779
0.0
5.8333
0.0
3.8555
0.0
0.0
2.8565
4.642499999999999
4.4998000000000005
0.0
0.1589
3.0209
0.4089
2.8374
5.708
0.0
0.0
0.0
0.0
0.4385
7.028499999999999
2.9451
0.0
0.6733000000000002
2.4619
2.3621
0.0
0.0
0.0
1.9897000000000005
4.2808
0.0
0.0
1.5215999999999998
0.3329
0.0
0.0
1.4031999999999998
3.7174
1.1178999999999997
0.0
3.0102
0.0009999999999998
0.0
2.1412
2.0116
0.0
4.1899
3.5088
4.7218
4.1489
3.8657
1.4635000000000002
0.0
3.2415
0.7585
0.0
0.0
1.367
0.0
0.2884000000000002
2.8296
5.6069
0.0
3.0791
0.0
0.0
0.0
0.0708000000000002
0.0
0.0
0.1737999999999999
0.0
3.0599000000000003
0.2589999999999994
0.3550999999999997
5.5706
5.5428
3.5027000000000004
0.0
2.5211
0.0428999999999999
3.718
1.7576
2.4133
1.4436
0.7882000000000002
0.0
2.9048
0.0
0.0
0.0
0.0
2.874
0.0
4.0491
4.5345
0.0
0.0
0.0
2.9039
0.0
1.7713
0.5381
1.159
2.2783999999999995
2.6321
2.8849
0.0
0.8506
2.1065
0.0
3.0436
3.6483
0.0
0.0
0.0
0.0
0.0
0.0
5.7415
0.2145
0.0
4.000099999999999
0.2491000000000003
0.0
0.0
1.8981
3.1062000000000003
0.0
5.5458
0.0
3.3303
3.5454000000000003
4.4142
0.7162000000000006
0.0
0.0
0.0
0.4169
0.0089999999999998
5.633800000000001
5.0289
0.0
4.536299999999999
0.0
0.0
0.0
3.0460000000000003
1.7395999999999998
0.0
0.0
0.0
0.0
4.4276
4.5509
0.0
3.0973999999999995
1.6018
0.0
0.0
2.9488000000000003
1.1554
0.0
0.6611000000000002
1.0911
0.3283000000000005
0.0
0.0
0.0
2.8079
0.0
3.0364
0.3492999999999995
4.7908
0.0
5.2035
1.5531
0.0
0.0
0.0
0.0
0.0
7.1895
0.0
2.746
4.0491
0.0
5.6642
0.0
4.9958
0.0
0.0
0.0
3.7533
3.3533000000000004
2.9237
0.0
0.2690999999999999
4.5951
2.8338
0.0
5.646800000000001
2.0401
0.0346999999999999
0.0
0.0
0.0
0.0
2.6927000000000003
0.0
2.2955
1.3239999999999998
0.0
5.593
5.5652
0.0
0.0
0.0
2.2898
0.0
4.4149
0.0
3.3169
0.7437
1.6536999999999995
0.0
2.1773
3.3924000000000003
4.8474
0.0
0.778
5.6595
5.4771
0.0
5.5626
4.3515
0.4388999999999994
5.6031
3.5737
0.0
0.0225000000000008
0.0
1.8533
2.295
3.3467
0.0
0.1875
0.0
2.8202000000000003
4.6319
0.0
3.6366
2.2151
0.0
1.7548
0.0
5.3934
3.4221000000000004
0.0
6.046099999999999
4.2128
1.4676
0.0
2.4922000000000004
4.081
0.0
2.7393
4.1215
2.3603
4.4497
2.8799
0.0
0.0
4.5412
1.6548999999999996
2.6764
1.0094000000000003
0.0
1.0046
0.0
1.9963
3.083
0.0
0.0
0.0
0.5927000000000002
0.0
2.9693000000000005
2.9899000000000004
2.8158000000000003
0.0
4.3161
0.0
4.053000000000001
0.0
1.9445999999999997
5.6779
0.0
0.0
1.8107999999999995
2.5626
0.0
0.1454
0.0
4.3954
2.4298
0.0
5.4296
0.0
4.3313
5.3897
4.291799999999999
1.2078000000000009
4.541399999999999
1.6418
3.0152000000000005
0.0
0.0709999999999999
4.6952
0.0
5.5874
0.0
0.0
5.6966
1.3788999999999998
4.7242
3.4774
0.0
0.0
0.0
5.6869
0.0
3.5325
0.0
0.0
2.5586
0.736
0.0
3.1885000000000003
5.5745
1.0764
0.0
0.0
0.0
0.0
1.9189000000000005
4.596000000000001
0.0
3.4058999999999995
0.0
5.021
0.0
5.4379
0.0
4.1957
0.0
0.0
0.0
0.0
5.5448
0.0
3.3643
1.0886000000000005
1.3978
0.0
0.0
0.0
0.0
0.0
0.0
3.0454
4.411099999999999
4.262099999999999
0.0
0.0
